Ch,E,T_zero,T_zc,a0,a1,a2,a3,dTime,chi2
0,767,-22.8221,173.075,0.011735,-0.00191109,0.000143342,-1.09208e-06,23.6813,0.000475869
0,4534,56.4421,182.276,-0.0010317,0.00202626,-0.000336098,1.19397e-05,-54.7733,3.80569e-05
0,2887,51.1318,203.938,0.0059326,-0.00191821,8.31073e-05,5.98862e-08,-50.1422,5.65359e-05
0,2804,47.0595,229.663,0.000270233,-0.00110024,6.4764e-05,-2.39692e-07,-46.3286,5.26773e-05
0,4538,52.342,183.484,-0.00814369,0.0049231,-0.000599325,1.91952e-05,-50.2549,3.28336e-05
0,1513,-77.4202,172.798,-0.0044441,0.00122172,1.95134e-05,3.59768e-07,80.9469,0.00019866
0,5469,61.3972,249.717,0.00150942,-0.000774293,3.34607e-05,1.02416e-07,-58.4865,1.14167e-05
0,2936,12.3594,156.289,0.000503638,-0.000907881,0.000109317,-1.60213e-09,-10.7742,3.04362e-05
0,4480,46.7866,195.203,-0.00587739,-0.000374416,2.4552e-05,9.37651e-07,-43.2155,3.47659e-05
0,2088,-46.9332,222.999,-0.0122993,0.000465524,2.62331e-05,1.27499e-07,48.8768,9.51725e-05
0,4528,46.6887,180.937,-0.00981327,0.00410226,-0.000485171,1.60081e-05,-46.0412,3.36346e-05
0,805,-49.1864,173.182,0.0207523,0.00140272,-0.000256627,9.07484e-06,50.1412,0.000518878
0,2553,12.2768,174.727,-0.00484127,-0.00136397,0.000122575,-5.53345e-07,-8.71737,6.07007e-05
0,2162,12.4816,190.989,0.0030858,-0.000656756,6.74911e-05,-1.07027e-07,-9.53599,6.03122e-05
0,4437,44.5794,174.248,-0.00710807,-0.000922915,1.74296e-05,2.33125e-06,-42.1254,1.71812e-05
0,4528,55.4381,185.306,0.0100964,-0.00214573,6.58412e-05,1.08893e-06,-52.7719,2.24411e-05
0,2916,35.7876,199.871,-0.00736397,-0.00174258,0.000111231,-5.42578e-07,-34.2201,3.31578e-05
0,2069,54.2718,168.646,0.0016034,-0.00315129,0.000135109,1.03625e-06,-51.9406,7.53937e-05
0,4449,43.0564,167.116,0.00563647,-0.000993358,-6.11183e-05,5.74779e-06,-41.6985,2.08447e-05
0,4474,50.261,180.66,0.0118593,-0.00214912,5.8511e-05,1.37944e-06,-49.1812,2.74374e-05
0,2646,45.7142,169.147,-0.000208319,-0.00253505,7.79555e-05,2.23298e-06,-45.1446,5.84779e-05
0,479,-0.242228,158.266,0.00549326,-0.00430192,0.000278471,-2.08769e-06,2.03632,0.00081681
0,3032,2.67242,202.217,0.00494166,-0.00162499,8.17335e-05,-1.39095e-09,-0.0187694,4.21992e-05
0,556,36.7447,186.992,-0.00839781,0.000992249,-0.000434786,1.72919e-05,-34.4828,0.00101388
0,4523,46.6952,167.316,-0.00340538,-6.73222e-05,-5.7515e-05,4.13699e-06,-46.3,2.3333e-05
0,1257,42.8328,188.231,-0.0025632,0.00346666,-0.000489316,1.54677e-05,-42.2295,0.000187028
0,2441,46.0171,194.657,0.0133919,-0.00262226,0.000110178,-1.35295e-07,-42.4575,3.54549e-05
0,4033,50.2915,180.957,-0.0115607,0.00347573,-0.000353487,1.10807e-05,-46.9367,2.23902e-05
0,990,-73.4298,176.277,0.0125842,0.00245422,-4.29464e-05,5.93362e-07,74.8421,0.000246859
0,5161,50.7543,169.176,0.00657183,-0.000275206,-7.83815e-05,4.61277e-06,-47.7942,1.61095e-05
0,3743,57.676,173.321,0.00599195,-0.00108126,-2.27838e-05,3.517e-06,-53.6696,5.42987e-05
0,4540,44.4332,183.41,0.00962099,-0.00334396,0.000171681,-8.52281e-07,-43.201,3.9471e-05
0,3126,49.7411,175.539,0.00627198,0.000864492,-0.000187587,7.38316e-06,-46.5383,4.06896e-05
0,4543,48.5207,174.096,0.0017254,-0.000156578,-0.000133471,7.17209e-06,-45.5038,2.01012e-05
0,4528,49.9488,179.261,0.001065,-0.000318288,-2.34799e-05,2.63747e-06,-49.1902,2.17839e-05
0,4537,52.1407,175.374,0.00184837,-0.00105065,1.81051e-05,2.15346e-06,-51.5005,2.52101e-05
0,1328,56.3864,219.288,-0.0357399,-0.00314856,0.000169192,-9.13941e-07,-53.1185,0.000224834
0,4519,61.4154,178.12,0.00417027,-0.00133339,9.16699e-06,2.49512e-06,-59.646,3.70896e-05
0,4522,54.317,192.735,0.0163605,-0.0031822,0.000130662,-2.43896e-07,-51.3169,3.46034e-05
0,998,60.7966,180.9,0.00791313,0.000876756,-0.000424766,1.77213e-05,-59.3548,0.000203148
0,1732,57.1034,203.315,0.00985621,-0.00238202,0.000115042,-5.34676e-07,-54.2803,0.000127662
0,4545,45.8101,179.453,-0.00428841,0.0034411,-0.000521761,1.88913e-05,-45.296,1.89657e-05
0,1940,-4.68857,127.837,0.0073223,-0.00257744,0.000323345,-3.46358e-06,7.08933,6.08412e-05
0,2647,49.0482,175.896,0.0133347,-0.00128574,-1.81703e-05,3.12266e-06,-45.3643,3.01902e-05
0,693,-32.7292,80.2113,-0.0122416,0.0107115,-0.000339913,1.29775e-05,34.953,0.000526232
0,4530,49.0707,165.886,0.00142499,-0.00150619,6.34689e-06,3.56816e-06,-49.0072,1.54263e-05
0,4538,50.3324,177.729,0.00397348,-0.000750749,2.61804e-06,2.19403e-06,-49.7697,2.48959e-05
0,3516,68.3209,254.269,0.000365714,-0.000617762,2.22961e-05,2.47492e-07,-65.1802,3.63646e-05
0,811,-21.8904,151.922,-0.0208013,0.000932207,9.94866e-05,-5.91167e-07,25.8195,0.000555178
0,4538,44.9774,178.104,0.0046677,-0.0018337,5.22085e-05,1.7104e-06,-42.1405,2.80897e-05
0,3033,28.2202,313.148,-0.0128415,0.00102185,-1.6502e-05,2.68323e-07,-26.9148,3.14164e-05
0,1549,2.07699,167.048,0.00603305,-0.000694951,8.78144e-05,-2.62304e-07,-1.11762,8.24972e-05
0,1808,52.3684,205.507,0.00284863,-0.00102851,5.29886e-05,3.44357e-07,-49.6051,9.55442e-05
0,3772,71.7839,241.359,-0.00203969,-0.000580011,1.56857e-05,4.61137e-07,-71.5671,3.10059e-05
0,4515,33.1125,187.151,0.00346096,-0.00186212,7.85456e-05,6.9549e-07,-32.8933,3.29039e-05
0,3047,25.6286,219.192,-0.00656768,-0.000279803,3.79134e-05,1.14193e-07,-24.9814,4.41131e-05
0,4524,65.3315,181.663,0.00213191,-0.00138352,4.68718e-05,1.38211e-06,-62.4441,5.604e-05
0,1631,-85.9593,135.723,0.0169121,-0.00439066,0.000384616,-4.32028e-06,88.3067,0.000119368
0,4539,58.1023,204.964,0.00807171,-0.00150227,5.49818e-05,4.82965e-07,-56.7644,2.33254e-05
0,4532,54.76,180.676,0.00222892,-0.00173535,3.58983e-05,2.00937e-06,-51.7983,3.54403e-05
0,2082,60.8053,170.227,0.0179659,0.000124515,-0.000111264,4.80046e-06,-59.5816,8.95356e-05
0,4503,51.3352,174.467,-0.00206958,0.000689632,-0.00016208,7.14528e-06,-50.0597,2.51494e-05
0,354,-6.12493,163.21,0.0173798,-0.000825328,0.000120665,-4.93301e-07,8.68869,0.00188932
0,2655,59.9585,229.026,0.00549842,-0.00127279,4.81922e-05,1.56819e-07,-59.123,4.65234e-05
0,4542,55.5658,186.019,-0.00365977,-0.00155626,7.03261e-05,7.73176e-07,-51.7463,3.26888e-05
0,4538,46.8664,172.335,-0.000681014,0.000820139,-0.000163268,7.09261e-06,-45.2234,1.56771e-05
0,4550,52.4558,174.254,0.00484111,-0.000989534,-5.94906e-06,2.86772e-06,-51.2243,1.96503e-05
0,3200,25.8651,185.517,0.00472699,-0.00288251,0.000138203,-3.25602e-07,-22.6314,3.45248e-05
0,4534,46.0859,187.009,0.00520134,-0.0011506,3.20724e-05,1.32038e-06,-45.0846,2.27512e-05
0,1936,47.2507,182.634,-0.0112814,0.000129919,-3.95806e-05,2.72844e-06,-44.8334,0.000120137
0,1748,46.3011,186.891,-0.010215,-0.000973581,6.07834e-05,7.36248e-07,-42.9002,5.07356e-05
0,1995,51.118,177.123,0.00873982,-0.00135754,-0.000122316,8.04466e-06,-48.1311,0.000117544
0,4534,48.541,191.775,0.00401883,-0.00124242,4.1677e-05,9.73097e-07,-45.3238,1.72145e-05
0,2804,59.5817,201.73,-0.00711796,-0.00135563,7.13289e-05,3.2256e-07,-55.7677,4.95414e-05
0,4538,50.9062,183.695,0.00296633,-0.00149995,4.06123e-05,1.53364e-06,-47.055,1.7933e-05
0,1322,54.8632,179.375,-0.0144279,0.000376178,-9.37833e-05,4.7636e-06,-53.8883,0.000157528
0,11299,-63.7672,181.482,0.0056944,-0.00151211,4.80481e-05,1.33869e-06,67.8284,2.11593e-05
0,525,-14.504,125.544,-0.0531045,0.00586562,-9.76126e-05,2.54261e-06,16.6997,0.000956013
0,4506,54.5765,187.582,0.00866118,-0.00230014,8.87243e-05,5.55586e-07,-52.1569,2.86233e-05
0,4542,58.8754,217.69,0.0045928,-0.00122711,5.15726e-05,2.24518e-07,-58.8015,2.05717e-05
0,513,-85.5784,196.422,-0.0134947,-0.00126853,0.000120121,-9.01664e-07,89.4848,0.00103161
0,2799,40.7594,176.515,0.00821056,-0.00299205,0.000140007,-3.05315e-08,-40.6687,4.20687e-05
0,2121,39.2402,176.736,0.00370526,-0.00191751,8.15058e-05,1.13726e-06,-38.71,7.87163e-05
0,2969,32.5242,189.588,0.0128637,-0.00314509,0.00014751,-6.3546e-07,-29.2425,5.43042e-05
0,2308,40.4242,227.478,-0.000588141,-0.00119862,6.69295e-05,-1.74083e-07,-39.7469,4.76694e-05
0,1616,51.704,175.697,0.0052411,-0.00282624,9.89029e-05,1.28536e-06,-48.533,0.000124031
0,1591,43.6649,186.972,0.0178072,-0.00136312,7.65785e-05,1.27473e-07,-40.6508,0.000133923
0,1753,49.3357,171.547,0.0031978,0.00237705,-0.00037494,1.50218e-05,-47.0808,0.000148669
0,4535,54.5908,172.828,0.00427616,-0.00154388,3.71755e-05,2.01686e-06,-53.391,2.00131e-05
0,4509,45.8982,175.963,-0.00277032,0.00218244,-0.000292739,1.06757e-05,-45.6799,2.48842e-05
0,1224,-58.5395,190.919,-0.0119742,0.00476171,-0.000143197,2.21383e-06,58.7619,0.000268209
0,2058,53.4586,176.963,-0.0164135,0.0015596,-9.34529e-05,3.74043e-06,-50.3574,0.00012979
0,4534,50.0351,175.644,-0.00191732,0.00137915,-0.000232992,9.22506e-06,-49.6611,2.33091e-05
0,4511,47.4218,172.129,-0.0021292,0.000811233,-0.000151949,6.6386e-06,-46.2485,2.80243e-05
0,4544,48.884,171.005,0.00722349,-0.000575839,-7.66545e-05,4.97695e-06,-48.1807,2.64952e-05
0,4545,49.4131,187.909,0.00931469,-0.00154953,4.046e-05,1.23314e-06,-47.7731,2.60784e-05
0,2806,19.3248,197.287,0.00303749,-0.00285678,0.000141583,-6.65219e-07,-17.6633,4.90401e-05
0,2185,31.537,172.793,-0.0361253,-0.000347766,-3.88531e-05,5.63784e-06,-30.2378,4.04527e-05
0,4526,48.9671,176.522,0.000733637,0.000735069,-0.000199381,8.48765e-06,-48.5665,2.29877e-05
0,2517,65.8101,184.416,0.0127112,-0.000170449,-4.35177e-05,2.57024e-06,-62.2253,4.76234e-05
0,2892,16.9246,202.814,-0.00043116,-0.00216651,0.000122965,-6.67888e-07,-13.0976,3.09378e-05
0,1183,42.5076,168.301,-0.00421776,0.000561008,-0.000141671,7.35733e-06,-38.6923,0.000227842
0,4527,46.5606,175.241,0.0102934,-0.00192143,4.42413e-05,2.07994e-06,-42.6464,2.51544e-05
0,4538,54.6912,177.601,0.0107278,-0.00145631,5.38964e-06,2.60382e-06,-51.0339,2.82609e-05
0,1872,7.96544,200.587,0.00481324,-0.000701331,7.46625e-05,-3.64271e-07,-6.73912,7.82851e-05
0,1465,-35.9008,177.624,-0.0124628,0.000649119,4.8574e-05,1.47285e-07,36.3549,0.000114058
0,1003,7.83743,171.201,0.000794782,-0.00121713,0.000129737,-8.95195e-07,-6.77003,0.000273145
0,2598,56.3816,172.726,0.0103138,-0.000878887,-9.66102e-05,6.28528e-06,-55.6213,5.98264e-05
0,4513,56.4822,182.317,-0.00142854,0.00120885,-0.000273034,1.04477e-05,-54.707,2.1699e-05
0,915,9.26581,170.913,0.024182,-0.00713901,0.000298068,-7.9928e-07,-7.29539,0.000459753
0,4568,50.614,174.215,0.00415834,-0.00215952,5.9114e-05,1.88488e-06,-48.9313,1.81445e-05
0,1879,57.8579,192.941,0.00527459,-0.000732089,5.51675e-05,2.49782e-07,-57.1743,0.000119768
0,1506,40.9601,186.615,-0.00707081,-0.000898527,3.03678e-05,1.37934e-06,-39.5595,0.000160353
0,426,-15.7184,172.773,0.0236811,0.00265043,-3.12995e-05,7.27391e-07,16.8419,0.00178797
0,4526,49.9094,188.819,-0.000507335,-0.00116151,3.37163e-05,1.34795e-06,-46.6388,2.43797e-05
0,3001,57.6428,176.701,0.00661808,0.00106134,-0.000237393,9.33588e-06,-54.2069,3.93962e-05
0,2371,59.4429,193.995,-0.000848796,4.89789e-05,1.6782e-05,7.92417e-07,-58.7595,0.000104046
0,4506,50.8756,173.196,0.00227344,0.000421633,-0.00013628,6.17553e-06,-49.6653,2.2771e-05
0,2570,54.2891,182.509,0.00635943,-0.00259952,0.000139285,-4.76087e-07,-52.8611,5.65072e-05
0,4522,44.6463,177.333,0.00233673,0.00212713,-0.000323455,1.17534e-05,-43.7396,2.40743e-05
0,4086,56.819,178.753,0.00915598,-0.00138303,3.44476e-05,1.68749e-06,-56.7431,6.17748e-05
0,3290,47.5271,176.699,-0.0140819,-3.74582e-05,-0.00012139,7.05386e-06,-45.9921,2.34128e-05
0,868,-35.0182,163.154,-0.0126689,0.00405694,-0.000212373,6.08427e-06,38.3336,0.000406817
0,3006,50.6809,207.474,-0.00453604,-0.000709127,3.17758e-05,6.65832e-07,-48.2497,2.9014e-05
0,770,34.5882,220.006,-0.000672722,-0.000468151,6.29561e-05,-3.07129e-07,-33.9685,0.000410132
0,4494,-70.8743,169.814,0.00125474,-0.000751941,-4.45202e-05,4.21844e-06,74.5657,2.98091e-05
0,4523,51.1829,171.245,0.000849935,0.000220715,-0.000108122,5.41343e-06,-49.9443,2.64899e-05
0,1245,8.89783,164.291,-0.000902349,-0.00245662,0.000163007,-1.73534e-07,-7.48126,0.000266945
0,4529,50.4211,193.56,0.00675735,-0.00145887,6.62551e-05,3.89643e-07,-49.577,3.04061e-05
0,1325,-11.4214,219.595,0.00454897,-0.000580947,4.7862e-05,-9.83563e-08,13.7033,0.000228052
0,4490,49.9737,180.454,-0.00117407,-0.00106986,2.92657e-05,1.71633e-06,-48.2144,2.27874e-05
0,4528,39.5476,230.763,-0.000946746,-0.000689535,4.2068e-05,4.81944e-08,-36.9171,1.71241e-05
0,1032,-44.101,253.278,-0.0116469,0.00231033,-5.09294e-05,7.32129e-07,44.2351,0.000238003
0,4555,61.5439,188.32,-0.0130844,0.00667425,-0.000743912,2.1905e-05,-60.3616,2.81112e-05
0,4535,48.2272,181.705,0.010848,-0.00174278,4.90243e-05,1.36157e-06,-45.8813,2.39673e-05
0,7032,54.2939,208.572,0.00678055,-0.00204965,9.321e-05,-2.44949e-07,-52.1993,1.92577e-05
0,3133,53.9363,228.364,0.00161856,-0.000811738,3.64009e-05,2.36405e-07,-51.2797,3.11107e-05
0,4534,52.3659,197.594,0.00216568,-0.00221444,0.000115708,-3.82193e-07,-52.0291,2.39205e-05
0,2667,50.2288,187.117,-0.0374553,0.00978228,-0.00111615,3.44523e-05,-49.3455,8.5418e-05
0,4510,58.4183,176.677,0.00718944,-0.000337406,-3.85327e-05,3.06779e-06,-57.0748,6.73026e-05
0,1110,23.5546,180.629,-0.0481922,0.000495422,-0.000321983,1.6917e-05,-22.8319,0.000139282
0,4148,49.8314,210.499,0.0111464,-0.00258767,0.000116976,-6.11561e-07,-47.9894,3.79272e-05
0,983,23.6754,167.081,-0.0139663,0.000662743,6.36539e-05,-2.25506e-07,-20.6185,0.000310349
0,2913,46.0505,170.94,-0.00525336,-0.000300451,-1.9532e-05,3.1002e-06,-42.9146,3.83276e-05
0,2363,26.639,175.187,0.0107944,-0.00259577,0.000159223,-1.13251e-06,-26.1538,7.30436e-05
0,1557,44.764,164.223,-0.0033536,0.000671562,-9.49379e-05,4.62899e-06,-44.3578,0.000117871
0,4529,61.2179,177.03,-0.00522814,0.00181703,-0.000194287,6.50056e-06,-58.3229,3.60391e-05
0,1208,14.9049,140.975,9.56352e-05,-0.00521675,0.000332172,1.61696e-08,-10.8007,0.000152693
0,4537,49.7238,177.423,0.00610292,0.00183624,-0.000271249,9.4763e-06,-47.8489,1.8636e-05
0,2588,47.7222,179.505,-0.0164903,0.00159752,-0.000275792,1.12286e-05,-45.7448,5.55655e-05
0,2597,55.843,214.035,-0.00681313,-0.00129996,8.75264e-05,-4.06059e-07,-54.3799,4.9269e-05
0,4539,52.6128,181.082,0.00169458,-0.000562225,-4.68722e-06,2.19262e-06,-49.5937,2.02797e-05
0,2133,39.1906,175.576,0.00802207,-0.000275805,-6.19959e-05,3.84339e-06,-38.0508,6.45803e-05
0,996,55.5879,179.021,-0.0222702,0.000930102,-0.000294943,1.37867e-05,-54.3045,0.000301724
0,330,31.9195,181.877,0.0379689,-0.0026067,0.000141848,-1.44511e-07,-31.7807,0.00281517
0,4523,45.7722,185.713,-3.47918e-05,-0.00212627,9.26796e-05,4.74953e-07,-45.3876,3.36564e-05
0,1826,47.325,183.797,0.00476729,-0.00021726,-2.65062e-05,2.45508e-06,-46.8173,9.49137e-05
0,1323,17.4303,170.132,-0.0125976,-3.62259e-05,7.63714e-05,-1.66848e-07,-16.6183,0.000245982
0,4552,57.9186,203.415,0.00620407,-0.00124809,4.41101e-05,6.33853e-07,-57.7067,2.58347e-05
0,2498,42.5545,189.827,0.0250983,-0.00385989,0.000157711,-4.9871e-07,-41.9193,9.84758e-05
0,2245,67.5643,206.645,-0.000421615,-0.00157866,9.15429e-05,-3.62172e-07,-65.8119,0.000188173
0,1060,46.4142,191.078,-0.0158612,-0.00468797,0.00025142,-1.92807e-06,-42.6871,0.00031226
0,4319,44.2124,179.392,-0.00130017,-0.0017101,6.64627e-05,1.27197e-06,-42.3981,2.71325e-05
0,4481,44.4219,185.317,0.00873266,-0.00252067,0.000122776,-2.12247e-07,-43.1191,3.72211e-05
0,1506,47.048,188.925,0.00985384,-0.00305135,0.000115877,2.95175e-07,-44.8451,7.36415e-05
0,2654,53.2953,172.344,-0.00188837,0.00164598,-0.00023903,9.47777e-06,-52.4382,3.69769e-05
0,578,47.1506,191.912,-0.00598339,0.0124692,-0.000988776,2.2902e-05,-46.5229,0.000683468
0,4504,51.0529,177.049,-0.00352503,0.00128567,-0.00018644,7.00909e-06,-48.1872,2.79245e-05
0,1384,38.8599,168.847,0.0244053,-0.00115992,-2.20623e-05,3.2089e-06,-36.3006,0.000127145
0,4531,51.2043,170.028,0.00468697,-0.000348558,-7.95927e-05,4.93637e-06,-49.5878,3.30948e-05
0,1774,51.8963,208.133,-0.00673554,-0.00247341,0.000120955,-4.04438e-07,-51.8873,0.000118823
0,4508,57.1913,182.929,0.00155845,-0.00128751,3.63411e-05,1.58624e-06,-53.7801,4.40226e-05
0,4509,52.183,174.265,0.00610301,-0.00118004,1.69414e-06,2.75924e-06,-49.6082,2.99311e-05
0,4531,49.8281,171.727,0.00234992,2.10941e-05,-9.67312e-05,5.0626e-06,-45.9118,1.40021e-05
0,1007,-24.001,130.005,0.0173463,-0.00414574,0.00037246,-4.53793e-06,26.0522,0.000236316
0,1802,47.1755,170.331,0.00966276,0.000440973,-0.000129442,5.44463e-06,-43.4965,8.20469e-05
0,4510,51.6007,174.443,0.00574565,-0.000640401,-2.41341e-05,2.94e-06,-51.3943,2.26287e-05
0,1472,41.9858,196.314,-0.0119645,-0.00113772,9.06743e-05,-2.58948e-07,-38.5576,0.000137156
0,4529,50.0467,170.157,0.00221585,3.68981e-05,-8.83069e-05,4.72404e-06,-47.0755,2.20391e-05
0,3520,58.3298,171.865,0.0049171,-0.00071494,-5.65208e-05,4.30783e-06,-56.0545,5.58185e-05
0,4538,62.0546,254.562,0.00301393,-0.000828523,4.04248e-05,-3.09489e-08,-59.3059,1.54537e-05
0,1049,18.5375,162.484,0.00287858,-0.00421209,0.00023619,-7.44929e-07,-16.1683,0.000195842
0,4095,49.0572,192.869,0.00865442,-0.00277324,0.000129684,-3.43668e-07,-46.8297,3.29891e-05
0,4543,54.5342,230.124,0.00470016,-0.000871785,4.44849e-05,4.93924e-08,-52.1243,1.81743e-05
0,1497,46.6344,170.33,0.0146179,-0.00375772,0.000193465,-8.62581e-07,-44.5482,0.000105639
0,2858,56.6209,185.364,-0.0085213,0.00301932,-0.000389107,1.26262e-05,-55.6549,5.0366e-05
0,1149,60.3264,184.065,0.0111991,-0.00318473,0.000170886,-1.1202e-06,-58.0311,0.000323406
0,2265,53.2127,174.474,-0.00551665,0.000474064,-8.43487e-05,4.04904e-06,-50.8331,6.3777e-05
0,1937,48.5716,172.267,0.00504272,0.000280835,-0.000165775,7.96685e-06,-48.375,8.64902e-05
0,2692,35.0499,201.537,0.00851063,-0.00218143,0.000104567,-3.0617e-07,-34.805,3.83718e-05
0,4521,57.5524,179.796,0.00452229,0.00148608,-0.000280461,1.03409e-05,-55.9119,2.12364e-05
0,4529,56.0034,187.756,0.00924957,-0.00103742,3.49552e-06,1.87025e-06,-52.2455,2.99565e-05
0,1464,-13.4342,111.299,0.0131818,0.000985087,0.000171263,-1.74215e-06,16.2096,0.000151091
0,4520,41.0807,172.404,-0.000869121,0.00114871,-0.000183791,7.48976e-06,-40.2898,1.46839e-05
0,1069,-20.3464,156.932,-0.103079,0.00553494,-6.94758e-05,3.63139e-06,24.1306,0.000393496
0,4542,52.2426,179.636,-0.00271298,0.00157125,-0.000289379,1.10684e-05,-51.7901,3.06485e-05
0,4525,54.4115,211.645,0.00687163,-0.00129544,5.90668e-05,1.55568e-07,-51.976,2.49153e-05
0,4519,46.644,178.047,-0.00431118,0.00205895,-0.000284644,1.03003e-05,-46.2405,1.81864e-05
0,2758,53.1612,178.339,0.00205079,-0.000683567,-2.23707e-05,2.94448e-06,-50.7696,6.46586e-05
0,413,25.1537,141.526,0.0709202,-0.00604694,0.000292856,-2.68328e-06,-21.7876,0.000965995
0,2870,58.3455,175.82,0.0101039,0.000724257,-0.000115491,4.34885e-06,-56.7563,4.26673e-05
0,2410,51.5754,185.93,0.00599559,-0.00338792,0.000171374,-8.09729e-07,-49.4339,0.000104901
0,2485,54.1908,194.454,0.0205309,-0.00413828,0.000185888,-1.14473e-06,-50.7631,6.64881e-05
0,546,57.7325,171.942,0.051054,-0.00443458,3.40414e-05,3.8877e-06,-54.0989,0.000490236
0,4509,48.502,199.038,0.0123269,-0.00231422,9.2087e-05,2.36993e-08,-46.3013,2.22101e-05
0,4528,55.7512,180.337,0.00404506,-0.00072417,-1.46309e-05,2.56493e-06,-53.7398,2.60448e-05
0,2392,52.9803,174.255,-0.000234813,0.00224072,-0.000207648,6.20969e-06,-51.8311,8.80609e-05
0,1041,-70.0932,164.424,-0.043781,-0.00184917,0.000240601,-2.29568e-06,73.3395,0.000288645
0,4521,48.2168,176.676,0.0098988,-0.00190028,3.75181e-05,2.04013e-06,-45.3995,3.94432e-05
0,4520,47.2899,179.81,-0.00331694,0.00240022,-0.000362386,1.30591e-05,-47.3088,9.87476e-06
0,1482,14.1951,171.525,-0.00314499,-0.00377306,0.000244008,-2.04555e-06,-13.3461,0.00014367
0,1939,55.3201,191.306,0.0140702,-0.00217763,9.4142e-05,1.12681e-07,-54.4456,9.32535e-05
0,1522,11.9817,204.977,0.00259972,-0.00247348,0.000122959,-5.57247e-07,-9.94931,0.00012001
0,4525,47.7141,175.198,-0.00144836,0.000103399,-5.58079e-05,3.46435e-06,-46.5019,1.78203e-05
0,628,-62.3092,122.933,0.0385913,0.00173014,-2.37836e-05,1.92344e-06,63.5633,0.00118665
0,4508,44.1015,176.519,0.00138843,-0.00131626,2.36567e-05,2.2491e-06,-41.1577,1.66429e-05
0,748,24.5078,174.198,-0.0414686,-0.00118416,-1.00518e-05,6.01685e-06,-23.286,0.000679765
0,1242,40.4108,173.768,-0.00134838,0.00496288,-0.000367367,9.0241e-06,-40.129,0.000241558
0,690,63.2961,165.082,-0.010505,-0.00150472,7.57693e-05,2.2465e-06,-59.773,0.000463426
0,2710,55.7074,213.928,0.0150811,-0.00258599,9.90268e-05,-2.16965e-07,-53.4729,4.59186e-05
0,2913,56.4293,198.932,0.0103043,-0.00205049,8.96369e-05,-1.41729e-08,-55.2194,6.36707e-05
0,4533,52.2314,205.372,0.000522004,-0.00114689,5.47e-05,3.20632e-07,-48.859,1.91196e-05
0,4523,47.6827,186.749,0.0169893,-0.00375028,0.000154284,-3.67187e-07,-46.7431,2.77206e-05
0,4529,52.7689,177.644,0.000237887,0.00166361,-0.000263184,9.755e-06,-50.1511,2.78099e-05
0,4526,44.1998,172.882,0.00522035,-0.000448674,-4.81223e-05,3.66564e-06,-42.6778,1.903e-05
0,4516,52.9554,187.637,0.00342436,-0.00145882,3.3533e-05,1.49262e-06,-50.2985,2.31125e-05
0,834,-80.0754,197.432,-0.00501148,-0.000653595,6.30435e-05,2.84239e-08,82.1396,0.000418292
0,2873,59.1075,177.858,0.00292541,-0.00160401,2.81188e-05,2.18087e-06,-55.2021,4.14337e-05
0,1956,46.5239,172.747,0.00927668,0.00016146,-0.00018476,8.84461e-06,-45.3004,6.2814e-05
0,4505,51.0367,175.921,0.00163411,0.00063508,-0.000183566,7.90772e-06,-48.3717,2.38923e-05
0,3538,56.6335,170.777,0.00519577,0.00057583,-0.000142565,6.20512e-06,-56.2376,4.41243e-05
0,4535,46.3705,172.506,0.00280285,-0.000388851,-9.42601e-05,5.70999e-06,-43.4697,1.7043e-05
0,3575,88.6644,292.252,0.000234733,0.000776653,-4.41471e-05,7.75413e-07,-87.1207,1.60052e-05
0,4480,51.4697,184.657,-0.00300848,-0.00147596,5.98631e-05,1.01226e-06,-49.3429,2.20371e-05
0,4327,56.842,180.752,-0.0112763,0.000611619,-0.000202958,9.02322e-06,-54.7283,2.79166e-05
0,4513,44.6574,169.609,-0.0021643,-2.57492e-05,-9.81471e-05,5.88064e-06,-43.2504,1.69883e-05
0,2168,2.64743,227.139,-0.0103704,0.000454222,1.06825e-05,3.39238e-07,-0.530753,8.42352e-05
0,4518,46.8476,195.816,0.00996832,-0.00175046,5.98382e-05,6.44515e-07,-44.8898,2.48853e-05
0,4517,70.8896,217.093,0.00511214,-0.00148879,6.89515e-05,-4.64174e-08,-67.7978,2.79748e-05
0,4532,51.9301,179.524,0.0117,-0.00265531,8.84989e-05,1.09764e-06,-48.918,2.50759e-05
0,4542,44.9778,176.137,0.00916888,-0.00202447,6.69172e-05,1.25237e-06,-42.1969,1.7385e-05
0,3354,51.5016,198.981,0.00593749,-0.00169414,8.79701e-05,-1.74513e-07,-48.0169,3.63624e-05
0,4531,55.8943,172.661,-0.00561212,-0.000203517,-7.99023e-05,5.17442e-06,-52.4144,1.86958e-05
0,3365,39.7001,177.766,0.00911356,-0.00380085,0.000189666,-8.63992e-07,-38.326,4.62246e-05
0,4526,47.3716,169.37,0.0109633,-0.000652644,-7.84746e-05,5.11685e-06,-43.4028,1.55702e-05
0,313,3.97684,158.255,-0.0386533,-0.00214745,0.0001148,5.14665e-06,-0.594462,0.00208972
0,4510,53.2354,172.728,0.00294675,0.00107659,-0.000166299,6.36946e-06,-49.7685,1.9379e-05
0,4527,55.3037,180.618,-0.00132876,0.00233787,-0.000307387,1.035e-05,-53.7323,2.17176e-05
0,4527,51.4248,181.286,0.000582821,0.0042698,-0.000557697,1.84052e-05,-49.1843,2.59284e-05
