Ch,E,dT,T_0.1,T_0.2,T_0.3,T_0.4,T_0.5,T_0.6,T_0.7,T_0.8,I_0.1,I_0.2,I_0.3,I_0.4,I_0.5,I_0.6,I_0.7,I_0.8,
0,1047,4.411,28.5384,40.1045,50.3609,56.1632,61.3085,66.3092,71.7608,77.7551,0.156615,1.8142,4.19791,6.18038,8.32798,11.0209,14.1906,18.6022,
0,1850,-12.3489,27.7092,36.2051,43.464,50.617,56.9846,62.6513,68.1223,74.5217,0.425107,1.619,3.26487,5.64136,8.19089,11.3416,15.1326,19.5839,
0,4499,-85.2162,24.7637,31.3884,37.2096,42.8051,48.7189,55.6007,64.5424,76.6957,0.347314,1.26691,2.67053,4.33938,6.91567,10.6778,16.4664,25.3894,
0,4545,-20.9087,30.0373,39.4426,47.8124,54.643,60.4583,66.5101,73.271,81.4024,0.709392,1.96198,3.84132,6.14279,8.72887,11.9461,16.4154,22.3706,
0,685,-9.01695,27.0705,34.2811,40.2844,47.3121,53.22,58.3367,62.8529,71.5496,0.499647,1.41526,2.88218,5.21772,7.86861,10.4581,13.0295,19.7268,
0,3124,-18.0929,46.6427,65.3457,79.5918,89.8004,97.2811,103.515,109.243,115.842,1.30909,3.98088,7.32161,10.6837,14.1422,17.3349,21.1381,25.5847,
0,1840,-23.5044,28.7833,40.0867,47.1348,53.5121,59.033,64.3555,69.9962,77.422,0.443484,2.06708,3.75617,5.74524,8.37454,11.0232,14.1948,20.094,
0,4526,-27.045,36.872,51.5144,63.1643,71.708,79.1865,85.5357,91.297,98.0205,0.833371,2.94113,5.81999,8.50329,11.9879,15.1824,18.983,24.2046,
0,622,22.3987,29.1611,38.2832,45.8939,54.3418,60.4033,66.2683,73.1623,78.4374,-0.17627,1.11295,2.66258,5.75641,8.38247,11.5784,16.035,19.7197,
0,4523,-23.3902,29.861,38.7579,47.2495,57.2194,69.0559,79.9292,89.6387,97.9828,0.614223,1.80695,3.96659,7.41971,12.7463,18.1429,24.5035,30.3707,
0,2557,-12.3263,37.3168,55.041,67.4771,76.9627,84.6426,91.3899,98.0512,106.085,0.894265,3.37981,6.25306,9.29694,12.7054,16.4499,20.9311,26.9028,
0,4513,-21.0561,26.9771,35.0376,41.4756,47.5637,53.903,60.7808,67.5339,75.3627,0.432727,1.6469,3.05262,5.0521,7.64434,11.37,15.7893,21.7337,
0,4427,-12.9117,30.5185,41.0302,50.7317,59.6988,67.2594,74.1818,80.8964,89.0445,0.589475,2.13808,4.2903,7.30351,10.7863,14.5528,18.3611,25.0478,
0,2381,-14.598,29.0216,39.7658,50.7491,60.5579,68.1947,75.7052,81.9615,89.3263,0.539168,1.93571,4.58289,7.9313,11.4518,15.1889,18.948,24.8753,
0,2450,-27.9546,21.8591,27.0848,31.5075,35.8814,40.3802,44.5823,49.3706,56.0025,0.0729477,0.817283,1.74225,3.0348,5.14023,7.25425,10.4169,15.675,
0,4516,-32.2532,35.6043,48.9837,59.0816,67.6633,75.426,83.5807,92.0021,100.316,0.78686,2.58116,5.19742,7.8951,11.3906,15.7043,21.4548,27.4033,
0,4445,-16.2095,23.2652,30.0102,35.4469,40.3446,45.1775,50.1969,55.8494,63.4984,0.294203,1.2492,2.40941,4.06018,6.23408,8.92058,12.105,18.028,
0,4519,-21.4052,35.9475,52.6957,67.1984,78.2228,86.9213,94.1112,100.537,108.007,0.78398,3.18523,6.79609,10.5495,14.0226,18.2963,22.1105,28.0748,
0,1663,-14.4714,30.7808,42.2671,51.2268,60.0344,67.7105,74.4481,80.5696,87.3348,0.43719,2.08783,4.25117,7.31788,10.3515,14.0902,17.8742,23.0636,
0,4409,-15.2204,30.8142,41.6226,50.6497,58.7888,66.5092,73.6253,81.7646,90.9051,0.540723,2.02736,4.14591,6.83019,10.3058,14.0464,19.1453,25.7635,
0,1316,-67.9749,44.4009,56.7967,67.4228,76.4039,82.3254,87.1596,92.5948,99.5818,0.974918,2.62974,5.26544,8.28752,10.8493,13.5422,16.7241,21.9017,
0,4523,-15.8182,45.2579,61.8335,73.4229,81.5564,88.0698,93.3657,98.7338,105.896,1.20746,3.43386,6.27168,8.95274,11.9752,14.6422,17.8024,22.9819,
0,4533,-24.9875,37.1026,49.8395,60.0329,68.5009,75.1379,80.8123,86.5033,93.5214,0.907177,2.55056,5.18765,7.88596,10.9329,13.5904,17.3707,22.5743,
0,2590,-6.14226,34.6755,48.7224,58.3999,66.2541,72.3476,77.2366,82.5779,89.2497,0.726215,2.6412,5.00193,7.70523,10.294,12.9554,16.1509,21.3236,
0,285,30.9381,23.9213,31.934,37.5341,41.8579,46.1538,50.335,53.5813,59.3166,0.406014,1.42709,2.7927,3.99787,6.24096,8.24641,10.161,14.6645,
0,2760,-18.8817,30.6693,41.0336,48.583,54.1587,58.8315,63.3531,68.3967,75.6086,0.588025,2.1249,3.75858,5.7327,7.44938,10.0754,13.2635,18.4827,
0,3092,-18.0397,27.5581,35.2367,41.7706,47.4325,53.0308,58.6938,65.5322,76.5846,0.57558,1.64604,3.0349,5.00852,7.63509,10.3049,14.7903,23.0146,
0,4518,-16.4664,24.9036,32.1112,38.2298,44.1672,50.9347,58.7595,67.4435,76.5883,0.40135,1.44924,2.86492,4.89626,7.53162,11.8095,17.5449,24.2265,
0,4533,-14.808,30.0123,40.5941,48.4626,54.9893,62.7665,73.1346,88.9933,107.031,0.61223,2.00654,3.86027,5.84075,9.33852,15.3415,25.0522,39.1993,
0,191,32.952,24.1143,13.3369,46.3933,55.7631,59.0193,47.4938,74.0447,81.0246,-1.36778,-1.08685,2.92233,6.19399,7.63822,3.11884,16.2279,21.6482,
0,2552,-14.8682,24.2828,31.3715,37.0475,42.0586,47.595,54.3404,62.6468,73.5643,0.409495,1.35612,2.74305,4.45039,6.63345,10.4128,15.552,23.6881,
0,3843,-19.3437,32.6058,44.564,53.8277,62.5254,70.7215,79.3089,87.7356,96.2938,0.716449,2.3678,4.50602,7.50618,10.9957,15.8511,20.9451,27.6036,
0,2417,-16.5885,24.233,31.0266,36.295,40.7665,45.2234,50.0409,56.2174,65.4591,0.381762,1.32547,2.47118,3.75891,5.90842,8.60246,12.4996,19.1893,
0,1640,-40.8193,39.0288,50.6194,63.0884,72.6168,80.2059,87.3689,93.5869,100.754,1.07436,2.64145,5.76937,8.8002,12.3212,16.0575,19.8551,24.9973,
0,4546,-19.6988,30.6433,41.0406,49.4889,57.0375,63.3839,68.9698,74.6946,81.9564,0.617399,2.14892,4.06381,6.75762,9.37515,12.0089,15.7841,20.9476,
0,4529,17.9347,30.2155,39.6659,47.6833,54.4891,61.0224,67.3235,73.6143,81.4298,0.626459,1.84944,3.72508,6.04538,9.11569,12.3366,16.1633,22.0981,
0,2523,-21.9757,40.2199,58.4442,72.1303,82.3309,90.2262,96.6748,102.428,108.634,1.09783,3.6496,7.02941,10.4224,13.909,17.1053,20.8693,25.2822,
0,4543,-24.7176,31.8239,44.7388,55.8465,65.0157,73.2287,80.0431,86.2974,93.3498,0.625515,2.43957,5.04533,8.43516,11.9465,15.722,19.5419,24.7578,
0,4531,-17.2607,27.4634,36.0231,43.3179,50.2182,56.2915,62.584,69.772,78.8484,0.511893,1.76146,3.44271,5.78845,8.41148,11.6212,16.0802,22.719,
0,4488,-28.1074,25.9008,33.762,41.2093,48.9725,58.5557,68.5429,81.2962,96.9439,0.419232,1.45978,3.35011,5.71948,10.1086,15.5338,23.9037,35.0864,
0,4518,-20.7256,33.7031,48.4347,60.0287,69.0622,76.8749,83.0914,88.9496,96.313,0.708543,2.82216,5.71864,8.78358,11.8416,15.5455,18.7099,24.6342,
0,1508,-11.1039,30.7463,41.7032,52.2053,61.8222,69.3537,77.405,83.775,90.9318,0.51442,1.9825,4.64954,7.67762,11.1337,15.4792,19.2376,24.411,
0,3228,-17.0762,26.888,34.8325,41.6491,47.8145,52.9599,57.8945,63.2427,70.4604,0.39641,1.42758,3.04331,5.01317,7.11397,9.70635,13.5124,18.7247,
0,2042,-20.3566,25.9322,34.433,40.002,44.4964,49.0904,54.0903,59.5394,66.7767,0.308318,1.48039,2.85098,4.16764,6.34961,9.05262,12.2358,17.4308,
0,1571,3.36664,33.923,49.5488,61.4138,70.1597,77.1219,83.8226,90.254,96.0673,0.540732,2.73502,5.69447,8.67403,11.7457,14.9707,19.3748,23.8217,
0,2103,-11.3629,29.6835,43.0418,54.1875,62.658,70.264,76.5806,81.945,88.2025,0.420911,2.39125,5.08156,7.7776,11.2546,14.461,17.5837,22.7424,
0,4532,-15.723,30.7724,41.439,50.8219,58.8976,66.2884,73.3872,81.0548,90.0222,0.579194,2.07611,4.21309,6.86149,10.3301,14.0931,19.2497,25.9661,
0,4537,-18.642,30.3022,41.1169,50.5707,59.1447,67.1131,74.591,81.7721,90.7213,0.564565,2.09961,4.26936,7.31244,10.8406,14.5983,19.0367,25.7125,
0,1928,-10.9722,29.8823,40.6271,51.4377,62.0051,70.0962,76.3397,82.4355,89.3391,0.548419,2.07845,4.71495,8.46824,11.9876,15.1989,19.0218,24.2131,
0,2422,-6.30086,28.7328,38.2709,46.1788,52.7934,58.5509,63.4834,68.6576,76.0471,0.572385,1.94631,3.8386,5.8501,8.40515,11.0349,14.1959,20.1818,
0,4510,-12.5153,25.1624,32.7979,39.0137,44.6761,50.217,55.9681,62.1327,70.4331,0.378185,1.31067,2.93956,4.6113,7.20691,9.87956,14.3129,20.305,
0,2386,-16.5564,28.0342,36.8866,43.7671,49.8655,55.425,61.0233,66.8085,74.0081,0.552224,1.61337,3.22065,5.18295,7.74984,10.9644,14.1441,20.0966,
0,4548,-20.6898,24.6251,31.1549,37.5594,44.9855,53.7809,63.2145,72.3745,81.412,0.299611,1.22849,2.65624,5.01699,8.94203,14.3375,20.0829,26.7762,
0,4547,-18.9484,23.8731,30.6037,36.3853,41.8461,47.0563,52.4817,59.4392,69.7876,0.332599,1.22898,2.61822,4.26409,6.84658,9.53941,14.0364,21.4659,
0,4506,-35.9685,24.3272,30.5152,37.3401,44.7604,53.3872,63.6892,76.0519,93.5871,0.353017,1.16377,2.83863,5.19095,9.16238,14.5714,22.9747,35.7108,
0,4398,-15.2382,30.0727,40.5458,49.1028,56.2143,62.7692,69.0334,76.2365,84.5527,0.595006,1.9737,4.10982,6.48522,9.09113,12.8379,17.3565,23.2896,
0,2543,-20.3424,30.7362,41.9089,53.6136,63.5752,71.8001,78.5371,84.9541,92.3463,0.561685,2.04777,4.9071,8.29989,11.7277,15.4578,19.2021,25.1402,
0,1193,-16.8489,22.6316,28.6331,33.4068,37.3036,40.9681,44.734,49.6853,57.1081,0.311131,1.11891,2.20721,3.52069,4.74744,6.82105,9.9936,15.9958,
0,4529,-20.0468,24.4021,31.0775,37.2264,43.6733,51.7533,61.4375,73.0968,88.0781,0.348325,1.29989,2.72676,4.7519,8.2646,13.6672,21.4256,32.6293,
0,4532,-31.2141,24.286,31.0465,37.8696,44.9812,52.3389,60.7384,71.482,84.9595,0.299496,1.27641,2.6955,5.00853,8.48783,12.8169,19.881,29.5629,
0,4525,-20.863,36.555,51.9658,62.9412,70.8556,78.2726,86.7538,95.8808,104.05,0.851453,2.93445,5.49212,8.13184,11.6222,15.9413,21.6635,28.2974,
0,4541,-20.2783,32.6224,42.9976,50.8691,57.6491,63.268,68.2971,73.5891,80.7312,0.695811,2.0214,3.86852,6.16,8.73048,11.3933,14.5727,19.7635,
0,4516,-10.5927,28.8552,38.5257,46.7653,53.4056,59.3869,65.3659,71.8375,79.1681,0.453937,1.80184,3.66949,5.98355,8.58313,11.8058,15.6042,21.5339,
0,4527,-20.2745,26.33,34.3486,42.1739,49.6022,56.161,62.7974,69.8007,79.5402,0.493038,1.58669,3.51627,5.8639,8.91415,12.1266,16.5645,23.9994,
0,252,36.8611,24.0911,27.6081,32.5474,37.1452,42.0691,54.033,64.7024,68.0359,0.597143,0.968042,2.33761,3.70753,6.16928,12.4035,18.7101,21.5898,
0,1654,-18.8492,38.9847,55.1398,68.6905,77.7947,87.5655,94.6862,100.882,108.085,0.9094,3.24715,6.39755,9.38746,13.8245,17.5019,21.2992,27.2101,
0,4513,-29.3818,30.4299,39.8376,47.1341,52.9201,57.3656,61.602,66.523,73.46,0.609751,1.80963,3.67572,5.31504,7.40846,9.50264,12.6988,17.8934,
0,2676,-16.6765,22.3913,28.2678,33.5398,39.2897,46.9229,56.0523,67.3936,80.5009,0.228828,1.0135,2.17438,4.21562,7.28374,12.7014,19.8299,29.4753,
0,2889,-13.2007,20.6311,25.5198,29.3688,32.8083,36.303,40.2458,45.3806,52.7805,0.180114,0.790637,1.65472,2.60407,4.29526,6.43145,9.6634,14.8488,
0,4516,-29.6428,23.8356,30.7117,37.9056,45.7694,54.592,64.3491,73.8854,84.2846,0.238413,1.15068,2.7864,5.45675,9.40074,14.8008,20.5593,28.7093,
0,4507,-22.2161,25.8536,33.3419,40.4941,48.6454,57.4537,66.8118,75.9166,85.9266,0.46869,1.52521,3.19732,5.90663,9.866,14.7018,20.4094,27.8076,
0,3016,-27.5547,45.5427,64.8282,79.0911,89.093,96.7596,103.1,108.923,115.631,1.24883,3.91466,7.55456,10.9639,13.9864,17.7249,20.8777,26.0407,
0,2067,-19.1266,22.9144,28.8603,33.8839,39.0327,46.4211,54.9151,65.6474,80.5828,0.223278,0.949054,2.04373,4.06507,7.19099,11.472,18.5407,29.7178,
0,4560,-17.9408,30.3307,41.0425,50.1365,58.8332,67.0003,74.3712,80.9546,88.2129,0.627222,2.1703,4.3492,7.06125,10.9917,14.7667,18.5482,24.4691,
0,2934,4.04228,34.6534,52.2737,63.3908,72.447,79.0322,84.4789,89.8969,96.8231,0.760014,3.3377,5.98267,8.98371,12.0292,14.6909,17.8322,23.0035,
0,1028,-37.7736,34.4975,48.2138,61.1429,73.0123,79.9237,84.5297,90.0949,97.6177,0.499828,2.49737,5.79932,9.85188,12.3992,15.052,18.8451,24.0947,
0,4458,-12.5609,30.7446,41.5685,50.9885,59.0817,66.0559,72.5393,79.9275,88.194,0.558843,2.08744,4.19894,7.21531,10.2867,13.5213,17.9722,24.6189,
0,4489,-12.0965,27.3581,36.8497,44.5576,51.2557,57.2691,63.0853,68.8222,75.6585,0.376221,1.6005,3.46735,5.79773,8.41374,11.638,14.804,19.974,
0,4489,-26.4914,23.638,30.0517,35.7338,41.0218,46.138,50.9556,56.3936,64.3091,0.245718,1.18118,2.33863,4.34051,6.52201,8.62478,12.432,18.4018,
0,4536,-27.7057,41.1635,57.2812,69.6739,79.5706,86.604,92.7432,99.2194,106.519,0.956884,3.24524,6.13292,9.47584,12.4824,15.6708,20.1176,25.3172,
0,1848,-13.7641,29.4999,38.2794,45.9622,52.4447,57.8494,64.1288,72.3637,83.7655,0.547751,1.75267,3.42217,5.69665,7.83468,11.6152,16.7875,24.9809,
0,4501,-19.6963,25.1744,32.3617,39.0813,46.1128,54.5381,63.416,72.9216,82.4805,0.357967,1.32683,2.9989,5.4093,8.95171,13.7955,19.5483,26.9281,
0,2317,-18.8749,36.8502,51.153,62.4103,74.7343,81.5336,87.0679,94.3606,102.269,0.898795,3.08701,5.65812,9.80985,12.7778,16.0028,20.5182,26.4574,
0,1391,-7.96818,30.067,41.0936,51.7401,61.4354,69.6831,76.783,83.3264,90.3909,0.632906,2.20372,4.59906,7.9578,11.4125,15.1528,19.5637,24.7746,
0,4531,-19.8738,30.327,40.7475,48.6801,55.0855,60.5514,65.4832,70.6471,77.5819,0.573625,1.9403,3.79665,6.12546,8.28243,10.9237,14.0799,19.2824,
0,4501,-24.8351,24.2024,30.9679,38.5925,47.8399,57.9963,68.6642,79.3544,90.6178,0.291695,1.08963,2.98295,6.01988,10.3925,16.3173,23.3568,31.5281,
0,4523,-24.1409,34.5757,48.0051,60.01,69.015,76.7549,83.2978,89.4068,96.6108,0.751183,2.78561,5.70945,8.77606,11.8298,15.5421,19.377,24.5599,
0,2315,-0.506267,25.8251,34.5031,42.7456,50.0601,56.5987,62.3287,67.9307,73.9713,0.0845827,1.29774,3.18273,5.87251,8.48196,11.6707,14.8052,19.1998,
0,4322,-11.0257,27.227,36.9885,45.5425,53.6634,60.8698,67.4376,73.7301,80.694,0.4302,1.6688,3.76912,6.44649,9.45928,13.1805,16.9828,22.1328,
0,4423,-14.3425,23.9432,30.0346,35.4899,40.977,47.3291,54.4757,61.6221,70.3824,0.295214,1.20262,2.3713,4.02075,7.06732,10.8266,15.2869,21.9653,
0,4528,-9.99743,28.3511,38.0308,46.4779,53.6062,60.2152,66.7295,74.4059,83.0919,0.518559,1.93399,3.84487,6.17095,9.21401,12.4351,17.5523,24.2336,
0,1219,57.436,35.8498,46.496,56.3952,63.433,68.6308,73.3264,77.6442,83.2712,0.636368,2.12551,4.50452,6.81421,8.96252,11.5694,14.1104,18.5336,
0,2075,-18.4452,40.6782,56.1591,69.7781,77.7733,84.7563,90.6667,98.7112,108.109,0.987888,3.2558,6.32627,8.98887,11.9693,15.1544,20.2895,27.6407,
0,673,-25.1456,24.6164,30.9545,36.6074,42.9112,48.5842,56.475,67.0738,83.098,0.44316,1.18252,2.56363,4.61355,7.12776,11.4917,18.593,30.379,
0,2750,21.9024,40.6953,55.5163,69.8709,79.0456,85.6848,91.1472,96.2073,102.088,0.786469,2.89669,6.25493,9.58521,12.2025,15.3752,18.5675,23.0501,
0,1237,-24.7354,30.8893,39.9278,50.1652,58.0763,66.9758,74.077,80.4123,87.35,0.756237,1.92185,4.5906,7.31661,10.8011,15.093,18.9068,24.12,
0,4482,-32.5865,22.9171,28.1583,33.1572,38.5646,44.3506,50.5045,57.3515,66.6209,0.141909,0.899386,2.08962,3.77569,6.38525,9.59186,14.0769,20.7738,
0,2875,-23.6093,23.775,30.1688,36.6443,43.6453,53.0741,64.2424,76.4447,93.083,0.270876,1.21138,2.63636,4.98301,9.4352,15.437,23.1433,35.8139,
0,4527,-17.2694,31.2278,41.3588,49.7541,57.1847,63.4671,69.0045,74.4011,81.3451,0.674306,2.0656,3.95057,6.62561,9.22527,12.4321,15.6292,20.8419,
0,4518,-18.3537,26.2481,34.1061,40.4716,46.2801,52.042,58.2561,65.4552,74.3642,0.444686,1.54761,2.95838,4.9596,7.59541,10.8515,15.3412,22.0383,
0,2644,-30.4349,34.1422,45.4934,56.7437,66.5848,75.0268,82.2034,88.5859,95.4846,0.74115,2.26388,4.8957,8.27668,12.2185,15.985,19.7912,24.9692,
0,4551,-19.9068,37.2315,51.954,63.9146,73.3212,80.5817,86.988,93.2195,100.11,0.909886,2.84515,5.6744,9.02563,12.0582,15.2336,19.6491,24.8782,
0,960,-5.17372,26.5659,36.1642,44.0235,54.4694,71.0239,84.4246,100.545,108.496,0.350061,1.71162,3.64397,7.22034,14.8407,21.8499,32.1052,38.0002,
0,917,-5.4065,21.594,28.4201,33.1614,37.1705,41.4804,47.2544,55.9503,72.567,0.06528,1.01379,2.13826,3.44891,5.23092,8.43482,13.6119,26.3046,
0,4555,-19.8956,31.858,42.4215,51.0003,58.3968,64.7914,70.577,76.261,82.9829,0.579891,2.0798,4.22395,6.60094,9.17578,12.3462,16.1506,20.5868,
0,3961,-20.3346,28.1748,36.9207,44.8146,51.7227,57.9996,63.9658,70.8237,80.1799,0.541161,1.62419,3.47303,5.77641,8.3387,11.4855,15.9266,23.3698,
0,2447,-16.1877,27.2212,36.1356,42.8337,48.4292,53.4801,58.4524,63.7791,70.7215,0.431668,1.69739,3.091,5.03208,7.18611,9.84125,13.0075,18.1579,
0,3856,-20.1879,24.238,30.3744,36.1825,42.676,50.9185,60.3455,71.4725,81.761,0.251011,1.0429,2.47318,4.50637,8.01564,13.4124,20.4868,27.8907,
0,4530,2.06111,29.3461,38.9859,46.5736,53.0098,59.2427,64.9345,70.4328,77.4463,0.509966,1.74348,3.57832,5.93108,8.57253,11.211,14.9889,20.1924,
0,2803,-12.6682,31.2701,45.2484,56.4843,66.6529,75.203,82.9587,89.4838,96.344,0.516623,2.50018,5.17222,8.56468,12.4956,16.2266,20.6489,25.8102,
0,2348,-15.6852,26.7129,34.8821,41.0008,46.5007,52.0216,57.6234,64.2873,72.3474,0.475357,1.52892,3.14581,4.82296,7.43589,10.1267,14.6081,20.5598,
0,4518,-14.3037,31.3674,42.3481,51.7554,61.0521,73.6296,88.1574,102.021,112.134,0.610218,2.14788,4.28345,7.7028,13.0593,21.2519,30.2475,37.666,
0,4508,-15.9023,26.2007,33.8534,40.9395,49.818,60.0171,71.5946,83.3769,93.1432,0.511597,1.43623,3.0523,6.09599,10.9648,16.9593,24.6386,32.0345,
0,714,-2.47924,24.1171,31.7327,37.9524,45.8251,50.734,56.6858,63.084,70.7373,0.414778,1.28694,2.61819,5.27645,7.35359,10.5949,15.0352,20.2594,
0,4519,-14.4549,26.9099,35.246,42.5577,49.0952,55.9714,63.6946,71.8519,81.0053,0.451572,1.66181,3.31756,5.65811,8.2897,12.5587,17.6313,25.0585,
0,1095,-11.8693,33.0276,47.0503,58.6158,70.1584,77.4293,83.6872,89.3651,95.9701,0.688687,2.64598,5.33532,9.36824,12.426,15.5963,19.3984,23.8107,
0,2554,47.1789,30.9653,39.5787,46.5653,54.9634,65.73,79.3533,90.4009,100.948,0.703384,1.8712,3.51698,6.22024,11.0783,18.7069,25.7459,33.1359,
0,4529,-28.0615,32.1273,42.5038,51.4425,61.046,69.5123,76.6906,83.1573,90.8198,0.694038,2.07284,4.22403,7.64283,11.1414,14.8747,19.3084,24.5121,
0,2682,-43.4001,34.1443,45.563,55.1285,65.2633,74.547,81.8347,88.3475,95.8104,0.862325,2.41588,4.84177,8.2119,12.18,15.9128,20.3347,25.5246,
0,827,-8.82456,30.6853,41.4605,49.0377,58.3066,65.3283,70.1145,74.7362,80.9406,0.42731,1.8762,3.85963,6.99626,10.0063,12.6784,15.178,19.6576,
0,4532,-15.618,32.6316,45.4205,57.1009,66.6292,73.8455,79.5314,84.8439,91.5761,0.707389,2.55952,5.42698,8.47961,11.4754,14.6233,17.7679,22.9406,
0,2377,-31.5522,28.0982,36.4614,44.0974,52.7202,62.0139,72.1168,82.2385,91.396,0.500248,1.59226,3.52583,6.25109,10.6943,16.1286,22.5347,29.233,
0,2970,-14.3794,23.1139,29.2587,33.8947,38.1038,42.3365,47.3422,53.8133,62.5142,0.437657,1.21556,2.10612,3.7228,5.47686,8.15765,12.0065,18.6723,
0,3847,-27.6255,21.3908,26.1067,30.3926,34.7453,39.5489,45.166,52.8338,63.0665,0.280146,0.92174,1.84821,3.16173,5.30338,8.54676,13.0459,21.2278,
0,4396,-17.3119,32.9101,47.4967,58.6679,68.9242,77.3053,84.4689,90.8309,97.4399,0.573758,2.67034,5.27062,8.65402,12.553,16.3084,20.0879,25.2388,
0,923,18.6017,40.6119,58.575,75.0359,83.2427,90.7206,95.9439,100.699,107.645,1.10473,3.56308,7.53631,10.2607,13.3075,15.898,19.0421,24.2001,
0,2704,-33.4436,36.5333,48.1639,57.9553,66.9086,74.1289,79.9769,85.4134,92.9076,0.801862,2.46849,4.61718,7.59297,11.0591,13.6897,17.4648,22.6585,
0,4543,-22.6277,32.2409,44.9876,55.6188,64.6294,72.6727,79.5563,86.7754,95.3237,0.676699,2.35624,4.94924,7.97105,11.4372,15.1587,19.6129,26.2815,
0,4498,-20.1322,36.3281,49.3076,58.8234,66.5564,72.9509,78.3985,83.7089,90.6592,0.832456,2.64613,4.77131,7.42224,9.98865,13.1327,16.2961,21.4819,
0,4540,-20.128,22.7034,28.5327,33.8105,39.3717,45.3715,51.482,57.4315,64.4343,0.26194,1.02285,2.15794,4.153,6.7848,9.97836,13.7855,18.9865,
0,2196,-25.4595,29.7205,39.0029,46.483,52.4818,57.7415,62.7221,67.9869,74.6163,0.668374,2.03396,3.69638,5.66592,7.78387,10.4054,13.5527,18.695,
0,3767,-16.7854,26.3878,34.5029,41.0971,46.5941,51.6402,56.6526,62.179,69.0813,0.359274,1.43685,3.08371,4.74514,6.86769,9.51045,13.3278,18.5535,
0,1667,35.6644,25.8932,33.6266,40.3826,45.928,50.996,55.3154,60.154,66.6479,0.18678,1.27364,2.88407,4.50827,6.60803,9.20873,12.4293,16.8779,
0,1924,-11.65,37.111,53.1553,64.5177,75.6241,84.286,91.6873,98.5812,105.758,0.922398,3.26643,5.90852,9.64175,13.5688,17.3579,21.7543,26.9361,
0,4522,-21.5319,26.2256,33.9314,40.1604,45.4875,50.3012,55.02,60.1846,66.9775,0.467708,1.37555,2.9926,4.65607,6.7953,9.47817,12.689,17.1419,
0,388,7.71331,29.865,52.8901,64.5301,72.1765,78.7564,86.9987,93.8514,99.1435,0.13263,3.25288,6.17317,8.83804,11.4989,15.7755,20.1365,24.6275,
0,1171,-17.5077,21.1449,26.6741,31.0369,34.4422,37.6913,41.3413,45.7996,52.4703,0.242285,0.937381,2.02732,2.99712,4.26435,6.36096,8.91429,14.1008,
0,4513,-14.7943,26.4674,34.7059,41.884,47.816,53.1187,58.3978,64.7007,74.3791,0.351015,1.42481,3.02957,4.97519,7.55212,10.2344,14.072,21.5419,
0,4522,-19.4613,34.5277,46.4067,56.3062,63.8238,71.5029,79.2689,87.5729,99.5984,0.783627,2.43412,4.82151,7.14571,10.6416,14.9348,20.0815,28.9999,
0,4520,-19.8832,32.2978,44.3963,55.0449,64.3086,72.1218,78.8667,85.7177,93.381,0.684634,2.38594,5.02576,8.10845,11.5999,14.8108,19.2358,25.159,
0,1728,-25.6854,20.4922,24.6458,28.3057,31.7835,35.3612,39.1531,44.1049,51.5673,0.239319,0.703708,1.57782,2.54424,4.22075,6.35249,9.59785,14.7969,
0,4564,-20.7257,30.4583,42.1986,51.6306,60.2318,67.9048,74.7898,81.6721,90.0171,0.625296,2.30381,4.46015,7.50313,10.5246,14.2238,18.6577,25.349,
0,3983,-30.2579,30.5174,41.0055,49.6703,56.7516,62.6414,68.0327,73.9868,82.9527,0.605077,2.14568,4.03205,6.3386,8.90101,12.0914,15.2842,21.953,
0,2658,-5.51411,31.2874,42.7848,54.5761,62.9166,70.5043,78.5706,88.0911,96.8761,0.497454,2.04614,4.88893,7.54578,11.0239,15.3305,21.7604,27.6386,
0,4513,-16.2764,41.1902,56.176,68.7844,78.1769,85.5323,91.5854,97.5253,104.655,1.02807,3.18164,6.05348,9.42456,12.451,15.6291,19.4338,24.607,
0,4537,-19.0393,30.7773,41.128,49.8779,57.4989,63.9453,70.0617,76.375,84.1197,0.662432,2.16904,4.06345,6.70788,9.29026,13.0205,16.8667,22.8202,
0,4540,-17.1729,22.5588,28.4045,33.6073,38.6918,44.2445,50.757,58.6979,69.6309,0.269512,1.05634,2.19922,3.84356,6.44976,9.68383,14.7917,22.9582,
0,4524,-17.589,23.5451,29.8109,34.9282,40.1093,46.2336,54.6234,66.1888,79.9521,0.407387,1.15319,2.25645,4.24998,6.90766,11.2704,19.0112,28.6637,
0,1935,-21.6411,37.6745,53.5868,63.8339,73.5816,82.976,89.6277,95.9476,103.951,0.94172,3.16687,5.50453,8.92026,12.7737,16.4818,20.2573,26.15,
0,1815,-16.1464,31.821,43.9301,52.6661,61.931,69.9659,77.8683,84.4842,91.048,0.543708,2.15125,4.2472,7.267,10.7241,14.9703,19.3694,24.5643,
0,2533,-8.70576,34.0143,47.1287,57.8823,65.9626,72.7497,78.1748,83.4581,90.1154,0.722572,2.61903,4.99362,7.63339,10.6219,13.7883,16.9733,22.1823,
0,4532,-18.4689,23.9801,30.5868,36.1683,41.1617,46.4735,52.6469,60.4934,72.0494,0.279688,1.16981,2.54706,4.23263,6.42206,9.63714,14.7625,23.7521,
0,1090,-21.9918,33.1816,47.0223,55.7891,64.8975,72.6511,81.2745,87.7179,94.0963,0.660153,2.57529,4.52832,7.50771,10.9938,15.86,19.6051,24.8133,
